,NIG,Int_WZ,Int_ZB,Int_TW,FWHM_x_WZ,FWHM_x_ZB,FWHM_x_TW,FWHM_y_WZ,FWHM_y_ZB,FWHM_y_TW,max_pos_x_WZ,max_pos_x_ZB,max_pos_x_TW,max_pos_y_WZ,max_pos_y_ZB,max_pos_y_TW,name,COM_x_WZ,COM_x_ZB,COM_x_TW,COM_y_WZ,COM_y_ZB,COM_y_TW
781.0,0.000399,209.3880479962356,191.78840875225472,912.7181397537448,5.870229070958353,13.067932050236246,-2.8786032771330574,4.07798779924259,17.646911361858624,129.28277429660127,27,37,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_496.tif,49.23407819073848,43.06723508624433,38.48640380118042,30.86930031645297,38.67241628889705,12.794513849333596
782.0,0.0004,209.35297781237836,191.68594783962632,912.1781237835734,5.875279708870307,13.43809243572065,-2.8923595456005144,47.15153056211853,17.911719326243542,49.49051920708076,27,37,13,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_497.tif,49.204951845181675,43.06891909125394,38.47809562369932,30.903372789580605,38.653012379955214,12.79534610095752
782.0,0.000399,209.15128581357635,191.54683759363658,912.387056915592,5.7927632776798195,13.353322315754603,-2.8818015714338645,46.6469070440874,17.602536180314264,4142.097069416317,27,37,12,38,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_498.tif,49.219010080124065,43.06503826088359,38.47029548436244,30.88779603441273,38.65928340469452,12.79346150916247
783.0,0.0004,209.3936153483252,191.7832992608901,913.3553231640195,5.8713665052970025,13.6399948311929,-2.8891962250459624,5.610183555089956,18.07099798176305,82.07027120534013,27,36,13,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_499.tif,49.223285323544125,43.05033946947645,38.499022086073474,30.87791336909159,38.665934566028454,12.795374039701782
784.0,0.0004,208.97870398539703,191.45596288408885,911.0830544569516,5.872030771554473,13.531554487344147,-2.8781203631188568,41.60055553469905,17.87469276992162,101.0670175314837,27,37,13,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_500.tif,49.25140338004958,43.07616288008047,38.50040103782311,30.894826200697906,38.65444413237711,12.797366624036224
785.0,0.0004,209.6352913422977,191.62428245655423,912.5373908940788,5.823127433063468,13.401812839567192,-2.873816499092457,6.737223533888157,17.570601947497416,94.69424277410872,27,37,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_501.tif,49.202733978211,43.06718533406979,38.46350482018637,30.880851424567467,38.66579437856346,12.79718051368329
786.0,0.000399,209.2191696249421,191.6218552245717,912.0045531717858,5.765073900131933,13.230718035820926,-2.8769878318611206,73.94747336560802,17.755207156791,79.6918957282813,27,37,12,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_502.tif,49.20867726374387,43.023358904180206,38.44969184079379,30.873888535193956,38.64726085324578,12.791633859392075
787.0,0.0004,209.234106962664,191.6848560117985,912.2642241713886,5.800220361611644,13.657227579567454,-2.870836212305848,46.90152981378825,17.894913840339658,117.80200891661568,27,37,12,38,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_503.tif,49.20686179473453,43.06033425714605,38.44979655738681,30.915744503096384,38.661781284774584,12.792749410773695
788.0,0.0004,209.51591709034025,191.39155260070396,912.0179116151741,5.838494201266433,13.298133995319104,-2.8789707793527795,2.6096221371999,17.839613667404773,87.34241855651132,27,37,13,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_504.tif,49.21202720314366,43.07299195199231,38.47246523179078,30.871018019824085,38.66466539242262,12.79717085948044
789.0,0.000401,208.7896907216495,191.45788468881253,912.2725467735777,5.81085653447627,13.610766374815695,-2.8868628252729445,5.09476549543149,17.780538665522574,192.8810713891166,27,36,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_505.tif,49.269456761107215,43.08319077387351,38.51152260939014,30.9166936407982,38.67773092937334,12.794800342100158
790.0,0.000404,209.28978916907812,191.6781314592807,913.53476643241,5.806587103617147,13.140893706670811,-2.8853210584507933,26.99693925223893,17.702762511968935,61.9301006690052,27,38,12,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_506.tif,49.226595980026545,43.04568125479059,38.50145209568509,30.89450453511156,38.64898050205599,12.797886779707097
791.0,0.000404,209.1845088161209,191.76818324937028,912.816750629723,5.866664946678019,13.503245040126222,-2.8867026649265046,10.66231294838735,17.784587900417463,461.6419416475872,27,36,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_507.tif,49.212654093351595,43.02368091919336,38.48049200339691,30.902825985520117,38.667322736875896,12.795434868542234
792.0,0.000405,208.96128386699507,191.70735837438423,911.8782327586207,5.831604300117289,13.49791343000643,-2.8806228528383726,1.757530270611373,18.037617079112934,101.48057740405822,27,37,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_508.tif,49.22865856915271,43.066251060962905,38.47322269492962,30.890727026603926,38.63539894212864,12.793526731639972
792.0,0.000406,209.0938794653326,191.60501836942078,912.0696474634566,5.782814577665063,13.615541404505697,-2.8790689391167623,7.4408618312953445,18.46282854006416,52.91657808794495,27,35,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_509.tif,49.239892662932746,43.04370833423425,38.48602965331052,30.8839117018787,38.63540351411123,12.794956285539719
793.0,0.000406,209.15059673366835,191.78352701005025,912.5227701005025,5.821220309399301,13.203586810847897,-2.8769210550280357,69.53634998247405,18.162652989836747,211.15513670307323,27,38,12,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_510.tif,49.20138286665901,43.074419204480556,38.48568047021612,30.893121781313656,38.65416009056091,12.796366167637105
794.0,0.000406,209.139256262642,191.57803018515636,911.9998444064105,5.771971058548555,13.135995625703407,-2.877509352447063,2.6008679538616333,17.289599824084767,86.18340660094725,27,38,12,38,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_511.tif,49.21906084047918,43.040026086843525,38.45053888791169,30.894805816069482,38.67585188325569,12.795095917834287
795.0,0.000406,209.432640431609,191.36750238019675,911.9898444938115,5.872969823362646,13.53660963658106,-2.8715774016574453,95.76007210773717,17.441431416688726,120.42636279521652,27,36,12,38,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_512.tif,49.19133617634502,43.03011240482986,38.44921668383397,30.872399741030097,38.6499430347314,12.795415634308622
796.0,0.000405,209.27063295066708,191.6331058020478,912.139776605647,5.795617014338104,13.291637096144633,-2.872432965018414,78.85403971953843,17.824538454339173,72.12800076415323,27,37,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_513.tif,49.19546264766485,43.03015420957574,38.42873388956797,30.89965740235893,38.64144634317925,12.794699108944014
797.0,0.000404,208.98758349705304,191.79984282907662,912.4277406679764,5.729806744778709,13.085110300771358,-2.882131640311801,72.89421594474344,17.538396329673375,63.52646877550711,27,38,12,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_514.tif,49.21805865831982,43.04411237484395,38.4378917687849,30.8773723220601,38.67286091058418,12.795107816164876
798.0,0.000402,209.14206234280923,191.57007850011433,911.657800472525,5.851111962328839,13.473758380829528,-2.878932760833996,48.62251044424809,17.78731565531515,57.394162511077596,27,37,12,38,41,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_515.tif,49.22771106421544,43.017561727425026,38.43297732409887,30.89924650702785,38.659099670551015,12.795382692092586
799.0,0.000403,209.78333192603225,192.04432998395677,913.1851726758423,5.810763069511447,13.420862135142603,-2.887654532055402,49.20242944792846,17.906125451369387,68.99694989504934,27,37,12,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_516.tif,49.26761667707803,43.098291359275336,38.55225545388878,30.888564696449617,38.683018808194404,12.796988252821214
800.0,0.000403,209.471816611713,191.25686921023708,911.1585806249019,5.846217106600341,13.376584873855954,-2.879945653296158,70.11332262642848,17.796390918981793,57.94981210026028,27,37,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_517.tif,49.230715464656264,43.05594094153672,38.53934669143704,30.90046217523682,38.66555497633639,12.795546278249004
801.0,0.000403,209.18564473064237,191.40301554892415,910.9885346316946,5.861657948980236,13.769240541712149,-2.8846030025811027,2.160676032696503,18.02761002199713,103.80991074605552,27,36,13,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_518.tif,49.21464615939064,43.08150653626146,38.52213580278415,30.90080862837257,38.67472426749643,12.795781623043364
802.0,0.000401,209.2196987253766,191.5286983391271,910.684743144071,5.856664497010917,13.535235051633117,-2.879894061404378,45.86850255138385,17.83167557958914,103.92747017898216,27,37,13,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_519.tif,49.242737918931425,43.06320071599729,38.50219640415058,30.915613903525728,38.66453679791267,12.796320902170482
803.0,0.000401,209.28405524168235,191.36597614563715,911.7459981167608,5.870606881374251,13.330206951789217,-2.883044988223985,48.21019532430207,17.93574447724408,107.13905895420967,27,37,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_520.tif,49.2345863472005,43.0604887385762,38.50036960086463,30.884694553967655,38.644624252901465,12.795254719070208
803.0,0.000402,209.22907420384647,191.5029977419606,911.6927509148953,5.859114415269263,13.868456324066235,-2.8798056647690355,46.75855483643958,17.771308955627635,3872.0285820630634,27,36,12,38,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_521.tif,49.254380046510605,43.09484714814922,38.50034239000006,30.87359557356569,38.65995886110561,12.798594825973813
804.0,0.000402,209.64702019372845,191.95649318666887,913.0612378919718,5.812461917609715,13.69591729499245,-2.8729998218637784,54.753942375541065,17.986354418749656,66.32440776330047,27,37,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_522.tif,49.23963201666458,43.068516524447766,38.494494786976645,30.89132823267761,38.64794215224507,12.792273911723836
805.0,0.000403,209.07674170976574,191.2950258594463,911.1554609066018,5.818862565668382,13.510649768424091,-2.8756909963502113,52.83800348348661,17.798290749826677,88.00804822370415,27,38,12,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_523.tif,49.20369625975967,43.039302672965036,38.441398372202976,30.88290072431529,38.6552746221195,12.792481505645469
806.0,0.000403,208.66263133851075,191.44936805238314,910.8792447083904,5.80239340954523,13.52748768246986,-2.875757718155024,68.92172774558955,17.62920187361092,98.89471512669957,27,37,12,38,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_524.tif,49.20399916076006,43.049414673954544,38.43073533404305,30.88463734800179,38.66228540431164,12.794777325809997
807.0,0.000403,209.5810612244898,192.0265306122449,912.6513469387755,5.8295807560694906,13.326174419680536,-2.8768514559231337,8.193724617784095,17.90180670178894,98.09089861138129,27,38,12,36,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_525.tif,49.21795200376417,43.0456216721754,38.45890041475033,30.87572330885171,38.65101420934607,12.7931325273509
808.0,0.000403,209.47137022503404,191.81540802434532,911.9988788339873,5.781444357950578,13.490581137547563,-2.881168447787004,44.97187631762192,17.9414814849202,63.54621930750791,27,36,12,38,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_526.tif,49.225061733728545,43.05604002005679,38.46200842456136,30.87796735749057,38.64385172171498,12.793342366130348
809.0,0.000403,208.83037609948437,191.3202153472854,910.7178495602062,5.876498904056547,13.370960035669912,-2.881962255351933,1.5840232187897152,17.8176199797029,57.73961489531207,27,37,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_527.tif,49.2383942949578,43.06491894396288,38.54059261414155,30.878524938681327,38.65399140987923,12.79510616793723
810.0,0.000401,209.4722332565345,191.42861682688488,910.7774688170334,5.820624666947917,13.667225477739676,-2.87959594346751,22.158902200499412,18.018230350309075,266.2380524831248,27,36,12,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_528.tif,49.22439503198594,43.05500740398886,38.52099606802399,30.903102714187483,38.671430978554994,12.79586697646083
811.0,0.0004,209.43501022494888,191.7968916155419,911.9453578732106,5.910797838809329,13.230878986071486,-2.8743667706053793,22.827092556586408,17.715102595158765,75.51379739082691,27,37,12,38,41,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_529.tif,49.21758998696659,43.06867566533616,38.50580919532724,30.884975958299336,38.67030050961374,12.795937258824749
812.0,0.000401,209.66805249857342,191.74451781201597,911.7711746963398,5.8882251653773485,13.562078386056045,-2.878834413090392,69.93656189905113,17.884994402149324,86.44945331076552,27,37,12,38,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_530.tif,49.230929806321775,43.07786516901702,38.51548030313204,30.863826488201003,38.65232278828126,12.796152546644759
813.0,0.000401,209.22609172014398,191.66943183596808,910.9918610111129,5.861128896741451,13.41150450745527,-2.8813401928046645,166.604112951297,17.807234708295887,56.631182028239216,27,37,13,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_531.tif,49.21752046294527,43.06908431979722,38.491307876688026,30.898215479311506,38.68035875274381,12.795504530930994
814.0,0.000402,208.90523305248513,191.2089356110381,910.4937775372962,,13.1977445555801,-2.8711046262388393,,17.68315388016295,133.31051143982637,29,38,12,39,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_532.tif,49.23930338373282,43.06946480330844,38.507484044989,30.87596753801052,38.65934542602692,12.796532795746485
814.0,0.000401,209.17970547630006,191.03543488265072,909.666820064427,5.793594642729463,13.716548032870628,-2.8748309647754473,84.8192270080661,17.66687213947142,50.93050072011737,27,36,12,38,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_533.tif,49.22800550730855,43.071930606410994,38.48423437779822,30.890602558955152,38.683687046315924,12.79074210664948
815.0,0.000403,208.9332393041843,191.59065977119573,911.2007522331922,5.854216663919961,13.424547165427287,-2.875190734912729,110.42241555055003,17.683113652038973,53.39344545164458,27,36,12,36,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_534.tif,49.20333887637516,43.088661720679895,38.46565286844392,30.89018889096409,38.660292505766684,12.791359926747033
816.0,0.000403,208.9421468401487,191.40063506815366,910.5267967781908,5.825384524993775,13.39340923448251,-2.8758959302547407,4.202312292884597,17.87509421665621,91.13879288045139,27,37,13,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_535.tif,49.235592567593365,43.046425356027946,38.48385800055492,30.858437480655972,38.649838044967055,12.789690952971416
817.0,0.000401,209.17999518729445,191.93005534611373,911.8686933504451,5.73904528383642,13.423335979789481,-2.8699455600400876,59.09362678852035,17.950942046136973,4672.507486417538,27,37,12,38,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_536.tif,49.2237416535556,43.06486773610076,38.47941625579343,30.898792375472947,38.66556976118275,12.7933342874512
818.0,0.000403,209.12035132141162,191.31389460357653,910.8017091311916,5.8449431397441485,13.28002097783383,-2.878901064232798,72.8420322975464,17.745546431186522,167.10610577625067,27,38,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_537.tif,49.25621418893072,43.06479170328704,38.46427597180782,30.85893971802549,38.66825638745567,12.79337620470393
819.0,0.000402,208.93581132651502,191.4749656540986,910.2420241184552,5.800395118378687,13.52129994064095,-2.881279266399178,47.207892107739504,17.66482535166689,70.97306876308136,27,37,13,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_538.tif,49.23893862852546,43.06953069412307,38.54581711490475,30.880405570530822,38.68813551214671,12.795176518244899
820.0,0.000403,209.09252964725434,191.41929148727246,909.6936324495808,5.830022733173992,13.174101757350867,-2.885850145404329,6.894033677419557,17.516547516595345,52.13053311318027,27,37,13,38,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_539.tif,49.229948890532974,43.0637791018862,38.50165559092199,30.88614524510002,38.66636413858417,12.795559721587713
821.0,0.000403,208.83449937810946,191.64186878109453,910.5502176616916,5.883716395390014,13.4762040036877,-2.880258495747639,6.790523372694911,17.822590245008143,63.01818015264121,27,37,13,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_540.tif,49.23412373294541,43.05272786347682,38.48430880131488,30.91780295684225,38.67137011967399,12.796339431747692
822.0,0.000403,209.37144729298058,191.86780244082235,911.7487918748465,5.937842580970442,13.719588371191197,-2.8753164965554636,3.086394413845441,17.83926773832455,120.7668657723593,27,36,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_541.tif,49.23039445805832,43.027904208896935,38.49361835885975,30.903312943820083,38.65989872419119,12.790426590532254
